"","ID","tau","lrc","reset","sal","mem","zeta","lp","sumll"
"ID173","5cdfb5e4b5dcb500011d0d07","0.106583155826692","0.01","0.01","1e-06","0.9","1e-06","-23.3105246697871","-18.8402978070525"
"ID174","5ce50e4054e33d0001189577","4.69117278543542","0.15","0.15","0.042858","0.942856714285714","1e-06","-51.3021070194303","-48.8377308179482"
"ID175","5ce56b5de9e85d00159a0174","2.20071021028099","0.29","0.85","0.3","0.9","1e-06","-25.909731283797","-25.2454547090472"
"ID176","5ce65aa96ad4e50001097566","0.05","0.01","0.57","0.3","0.985713428571429","1e-06","-3.53497550584944","-2.21376208024105"
"ID177","5cee4a172674040001d07c5b","0.484312542963499","0.01","0.99","0.128572","0.9","1e-06","-45.2014085099132","-43.6166858271299"
"ID178","5ceebfea7a3448001a6dd6ee","0.484312542963499","0.01","0.99","0.042858","0.9","1e-06","-44.2881887580136","-42.4522715207628"
"ID179","5cf03597beaebd001f0d73ab","1.03239118471","0.01","0.85","0.042858","0.9","1e-06","-51.4678517703037","-49.7068098241262"
"ID180","5cf0f45706fb120015ecfd2e","1.03239118471","0.29","0.29","0.171429","0.9","1e-06","-13.9192945644945","-13.7016749063022"
"ID181","5cf12ddbf17e370017a278c5","2.20071021028099","0.15","0.99","0.085715","0.985713428571429","1e-06","-32.6620266614006","-31.2506150986154"
"ID182","5cf656e90acc8f000147f643","0.106583155826692","0.01","0.99","0.3","0.9","1e-06","-8.21452757929713","-6.80801666898752"
"ID183","5cfe7e8bc2acc60001196300","0.484312542963499","0.01","0.29","0.085715","0.9","1e-06","-39.2386071933861","-37.8680070648996"
"ID184","5d0124a5b35d41000152ded3","1.03239118471","0.71","0.29","1e-06","0.999999","1e-06","-16.5868110139417","-11.3670825345272"
"ID185","5d0a345d8d7a4b000172fb93","1.03239118471","0.01","0.85","0.042858","0.9","1e-06","-62.9783658661702","-61.2173239199927"
"ID186","5d0b787c4d659a000139110b","0.484312542963499","0.01","0.99","0.214286","0.942856714285714","1e-06","-28.0798522952451","-26.5456412712304"
"ID187","5d0cc9b80622c6000144f1d6","2.20071021028099","0.15","0.15","0.042858","0.9","1e-06","-46.5026470374824","-45.3704500365895"
"ID188","5d124464019fa6000162bfdb","1.03239118471","0.01","0.57","0.042858","0.9","1e-06","-58.7055919403392","-57.0099049867553"
"ID189","5d1290103b20b0000102e8e3","1.03239118471","0.43","0.85","1e-06","0.985713428571429","1e-06","-21.6136132259677","-18.0641192684148"
"ID190","5d166c21e1c05200198b446d","0.484312542963499","0.01","0.85","0.3","0.9","1e-06","-49.7921106086989","-48.6200062130684"
"ID191","5d1bbbd63788ac0019ced5d9","0.484312542963499","0.01","0.85","0.257143","0.985713428571429","1e-06","-23.2349777821622","-21.8537037382829"
"ID192","5d1bcfd2e24a990001f327a3","0.106583155826692","0.29","0.29","0.128572","0.999999","1e-06","-16.4790050261258","-15.2631509355235"
"ID193","5d211227bdbc65001b7ace0a","1.03239118471","0.01","0.99","0.3","0.985713428571429","1e-06","-50.0810686872987","-48.2872353370283"
"ID194","5d24c2146dd2960016cef0b7","1.03239118471","0.43","0.99","1e-06","0.985713428571429","1e-06","-16.0885640948497","-12.283511976551"
"ID195","5d26c8bc341630001a250a2f","2.20071021028099","0.15","0.43","0.3","0.985713428571429","1e-06","-30.2272227623592","-29.3831475107128"
"ID196","5d279cd62c5700001b7ec29a","4.69117278543542","0.29","0.85","0.257143","0.9","1e-06","-35.9608871285128","-33.9920585018339"
"ID197","5d285eb5324974001908c626","2.20071021028099","0.15","0.85","0.042858","0.9","1e-06","-48.8476632598997","-47.7154662590068"
"ID198","5d2e2703a845b0001b439e08","1.03239118471","0.15","0.15","0.085715","0.985713428571429","1e-06","-21.5182538513821","-20.8588777141427"
"ID199","5d37763a3cedb40001afecf5","2.20071021028099","0.01","0.01","0.085715","0.985713428571429","1e-06","-66.0215036463822","-63.4847698735122"
"ID200","5d39bb499f4f3f00158298f2","0.484312542963499","0.01","0.71","0.085715","0.9","1e-06","-32.808925833614","-31.4383257051275"
"ID201","5d3e019693eb2d0015788062","2.20071021028099","0.15","0.15","0.042858","0.999999","1e-06","-31.3912922323566","-29.1183386365353"
"ID202","5d404c6a584cc80017e81001","2.20071021028099","0.43","0.99","0.3","0.9","1e-06","-21.4283364132182","-20.376010906766"
"ID203","5d442c09f7386b001a3c2477","0.05","0.01","0.99","0.214286","0.985713428571429","1e-06","-8.30785935239962","-6.61049317850104"
"ID204","5d45521afdaaad00010ec185","2.20071021028099","0.43","0.57","0.3","0.942856714285714","1e-06","-23.8948575410972","-23.1121363152969"
"ID205","5d4b334b1813250017d3c6cc","0.484312542963499","0.01","0.71","0.128572","0.9","1e-06","-39.1546955384204","-37.8734584413263"
"ID206","5d4b4d093574500018795f36","2.20071021028099","0.01","0.43","0.042858","0.985713428571429","1e-06","-66.8418994035256","-64.4642472609201"
"ID207","5d53346807e8740015e561ed","0.227199382119539","0.01","0.99","0.257143","0.971427857142857","1e-06","-13.3651190168111","-11.8382458558919"
"ID208","5d53b3d1e8e8960018276120","2.20071021028099","0.29","0.01","1e-06","0.999999","1e-06","-33.9313499140294","-28.8070426311804"
"ID209","5d53dbf16b0cf6001646dbf1","0.227199382119539","0.01","0.99","0.128572","0.9","1e-06","-18.9866455509421","-17.4440305601749"
"ID210","5d5402545aef9b000118fd50","2.20071021028099","0.29","0.43","0.3","0.9","1e-06","-27.3357545112864","-26.7368329291301"
"ID211","5d5560c71f535a00183d28e5","0.484312542963499","0.01","0.57","0.128572","0.9","1e-06","-37.6128175469568","-36.3490080175128"
"ID212","5d5582d5c20c10001aaba934","2.20071021028099","0.15","0.85","0.042858","0.985713428571429","1e-06","-25.4232958340284","-24.1056109089139"
"ID213","5d55a320d9450800172506d4","1.03239118471","0.01","0.85","0.085715","0.914285571428571","1e-06","-57.9376312466981","-56.3245807423512"
"ID214","5d55aa13b125380018b5562c","1.03239118471","0.43","0.15","0.3","0.999999","1e-06","-21.6731989483696","-20.2321522725348"
"ID215","5d55b289e04e1c0017f5e602","2.20071021028099","0.01","0.29","0.3","0.985713428571429","1e-06","-61.6543407169398","-59.6675156875587"
"ID216","5d5728471da7d10001a1a600","0.484312542963499","0.01","0.99","0.085715","0.9","1e-06","-40.2513103561282","-38.5772246419523"
"ID217","5d5c1fec3690e5000187b4fb","4.69117278543542","0.15","0.85","0.042858","0.9","1e-06","-58.9284350337696","-56.5153677049748"
"ID218","5d61aca9b242ef0001f125b3","0.227199382119539","0.01","0.15","0.085715","0.957142285714286","1e-06","-10.1116376753588","-8.65664509082911"
"ID219","5d62e42406ed5a001a2084f3","0.227199382119539","0.01","0.99","0.3","0.957142285714286","1e-06","-15.1690651847371","-13.7049375972611"
"ID220","5d643088609a430016a3d990","2.20071021028099","0.29","0.85","0.214286","0.9","1e-06","-35.3693091476807","-34.64979297798"
"ID221","5d654a1e855d77001b10dd92","0.484312542963499","0.15","0.57","1e-06","0.971427857142857","1e-06","-22.5611838487969","-19.3984041308878"
"ID222","5d692e475719130015a805cd","2.20071021028099","0.29","0.15","0.3","0.9","1e-06","-26.9801313498727","-26.3158547751229"
"ID223","5d6ae722c160f500175daa9b","0.227199382119539","0.01","0.99","0.3","0.985713428571429","1e-06","-16.5452943421112","-14.9742515535295"
"ID224","5d6eb1ba1c79b20001fa0386","0.484312542963499","0.01","0.99","0.085715","0.9","1e-06","-35.3743592467017","-33.7002735325258"
"ID225","5d73e916515c8b001bed0c5d","2.20071021028099","0.15","0.01","0.257143","0.999999","1e-06","-25.0550736129929","-22.9111348132731"
"ID226","5d756ce093a94500163ea6a2","0.484312542963499","0.29","0.99","1e-06","0.985713428571429","1e-06","-10.6708073609261","-7.17892888325646"
"ID227","5d7693e9e8e18a0001f28996","1.03239118471","0.01","0.43","0.085715","0.9","1e-06","-60.9538930651381","-59.4200376346291"
"ID228","5d78a675b04edb001a089150","2.20071021028099","0.15","0.15","0.042858","0.9","1e-06","-39.3919884943522","-38.2597914934593"
"ID229","5d7e1d2db5bd580017d11cec","2.20071021028099","0.01","0.43","0.042858","0.9","1e-06","-68.4957470714405","-66.3035828530565"
"ID230","5d8154a847a45600189e8f35","2.20071021028099","0.01","0.43","0.042858","0.9","1e-06","-69.556758546679","-67.3645943282949"
"ID231","5d825b9b812e1e001556261f","1.03239118471","0.01","0.99","0.128572","0.971427857142857","1e-06","-46.3159205257298","-44.4328784007422"
"ID232","5d85994fbbc0800019390cd4","1.03239118471","0.29","0.43","0.257143","0.9","1e-06","-15.017177388771","-14.8910513473876"
"ID233","5d87eff52447650001f822cc","1.03239118471","0.01","0.43","0.042858","0.971427857142857","1e-06","-63.4235018719868","-61.610178345871"
"ID234","5d893e68f58b17000184839f","0.227199382119539","0.43","0.01","0.3","0.999999","1e-06","-23.0902952599199","-21.616480985028"
"ID235","5d8f59c15231090015a7ae08","2.20071021028099","0.01","0.29","0.085715","0.9","1e-06","-67.0794105926093","-65.0316503296501"
"ID236","5d91a7c336017c00192a6755","0.106583155826692","0.01","0.99","0.3","0.985713428571429","1e-06","-8.38898162678366","-6.79698279225254"
"ID237","5d921a2e34fc500016df8e5f","1.03239118471","0.43","0.57","0.3","0.985713428571429","1e-06","-15.9380601162052","-15.5176371036709"
"ID238","5d9d0791f03a95001726799d","2.20071021028099","0.15","0.43","0.042858","0.971427857142857","1e-06","-49.6601667272076","-48.4756881463765"
"ID239","5d9e1929203419001625df07","1.03239118471","0.29","0.15","1e-06","0.971427857142857","1e-06","-20.7591987808983","-17.4100469459918"
"ID240","5da1eb441b927a00168d2a30","0.227199382119539","0.01","0.99","0.042858","0.985713428571429","1e-06","-28.5912325729291","-26.611935103473"
"ID241","5da4ae83fa7abd0016ddd461","4.69117278543542","0.29","0.85","0.171429","0.9","1e-06","-46.2567063161336","-44.2138116402959"
"ID242","5db1b1b6cd3329000ba29566","2.20071021028099","0.29","0.15","0.3","0.9","1e-06","-25.8656713599858","-25.201394785236"
"ID243","5db1f2b6dd5fa3000a552ede","1.03239118471","0.01","0.71","0.085715","0.9","1e-06","-55.8860184180984","-54.3347354199393"
"ID244","5db4ab7dc8f993000c9d2c5f","1.03239118471","0.01","0.85","0.257143","0.9","1e-06","-58.2029005460162","-56.826431556686"
"ID245","5db6ec97d9b41d000b2464eb","1.03239118471","0.29","0.57","1e-06","0.9","1e-06","-30.9207134428464","-27.7545531730652"
"ID246","5db8a8831d5c1a000e5bc4dc","1.03239118471","0.01","0.15","0.042858","0.985713428571429","1e-06","-63.8575837244338","-61.9110538540348"
"ID247","5db92f4d8e9761000d7d7a8b","2.20071021028099","0.15","0.99","0.042858","0.9","1e-06","-40.6571818595383","-39.2694266978996"
"ID248","5dba043b732f4c0607595ec5","2.20071021028099","0.15","0.99","0.042858","0.942856714285714","1e-06","-44.8587545095588","-43.4196904752327"
"ID249","5dbab43dfbc6bc0d009d6c6e","4.69117278543542","0.29","0.99","0.171429","0.985713428571429","1e-06","-40.3992248597892","-37.9152840989842"
"ID250","5dbc7bb351b13c22d8df0fe8","2.20071021028099","0.01","0.29","0.3","0.9","1e-06","-66.2817850228389","-64.4804479176793"
"ID251","5dc486da84799a35fbede98d","0.106583155826692","0.29","0.15","0.3","0.985713428571429","1e-06","-12.7384196095418","-12.5869668911098"
"ID252","5dc6eadc4d2b664e2ce6d319","4.69117278543542","0.15","0.85","0.085715","0.9","1e-06","-52.385129529551","-50.1338937238312"
"ID253","5dcb2bb4ae3b3b814b5fe27d","4.69117278543542","0.29","0.29","0.128572","0.9","1e-06","-42.1961069617932","-40.1418273576781"
"ID254","5dcd4ccd0ee193016c26409f","1.03239118471","0.01","0.43","0.214286","0.957142285714286","1e-06","-53.0208777151649","-51.5996331243887"
"ID255","5dcd9694f6695d000b53f502","2.20071021028099","0.01","0.43","0.3","0.9","1e-06","-67.083939206257","-65.3000296687474"
"ID256","5dce556e93729c0dd37e570c","2.20071021028099","0.01","0.85","0.3","0.985713428571429","1e-06","-59.2211713937352","-57.1864189394105"
"ID257","5dceb951381b67000e06113d","4.69117278543542","0.15","0.29","0.042858","0.985713428571429","1e-06","-49.6717191064201","-47.1210912783474"
"ID258","5dcfe05d1228d90e53724347","0.227199382119539","0.01","0.15","1e-06","0.985713428571429","1e-06","-28.3361896172357","-23.9569890369747"
"ID259","5dd28e64cf08aa2982532314","2.20071021028099","0.01","0.85","0.085715","0.9","1e-06","-67.0419112350571","-64.9462235471545"
"ID260","5dd5b7e718beb657ad00c313","1.03239118471","0.01","0.15","0.3","0.9","1e-06","-56.7883512029622","-55.4355639376591"
"ID261","5ddcf7679dac7cc5e395cd35","2.20071021028099","0.01","0.71","0.3","0.9","1e-06","-65.0563372823213","-63.2550001771617"
"ID262","5ddd9d0e40460ecfff653cb5","0.484312542963499","0.01","0.99","0.3","0.9","1e-06","-31.5006134312832","-30.0729508749068"
"ID263","5de1868db28cf71e8fd77007","4.69117278543542","0.15","0.43","0.3","0.9","1e-06","-51.8713287376627","-49.9318710823359"
"ID264","5de25cb38fde1c290dfa32a6","0.484312542963499","0.01","0.85","0.085715","0.9","1e-06","-45.4880936444404","-44.0695660910103"
"ID265","5de960efa71cf402386bfe40","0.484312542963499","0.01","0.99","0.3","0.985713428571429","1e-06","-33.0239810630332","-31.4108305824354"
"ID266","5deaabae61513d1d56c7e52a","4.69117278543542","0.15","0.01","0.085715","0.971427857142857","1e-06","-47.7074323231613","-45.083001784164"
"ID267","5dead046603cf720024181d8","2.20071021028099","0.15","0.43","0.214286","0.9","1e-06","-31.0759803478011","-30.3621534254253"
"ID268","5dece22f8b5f8b3a80ab3f54","2.20071021028099","0.01","0.15","0.214286","0.9","1e-06","-65.2393697413652","-63.3348656163112"
"ID269","5def763ea484415fecd02221","0.106583155826692","0.01","0.71","0.171429","0.928571142857143","1e-06","-8.59698235517645","-7.36568765728835"
"ID270","5df77c5f69a11751a9e8c6d7","2.20071021028099","0.01","0.15","0.3","0.985713428571429","1e-06","-62.6336433147395","-60.5988908604148"
"ID271","5dfa688379f2fa7b1cdf180f","2.20071021028099","0.01","0.29","0.3","0.9","1e-06","-65.1949903685755","-63.3936532634159"
"ID272","5dfa781efa3d107cc08854a9","2.20071021028099","0.01","0.85","0.042858","0.985713428571429","1e-06","-63.5238744641763","-61.0808673289771"
"ID273","5e0125d4c12a36d0d6b84b93","2.20071021028099","0.15","0.29","0.042858","0.999999","1e-06","-28.4342092779697","-26.2091831070919"
"ID274","5e06174335a7a5006aa0df98","1.03239118471","0.29","0.71","1e-06","0.9","1e-06","-24.6530433977044","-21.4694555602731"
"ID275","5e067f13e632e10594734ab5","1.03239118471","0.01","0.43","0.3","0.9","1e-06","-61.4972000892904","-60.2097678165809"
"ID276","5e0b3cf40db89237cdbd9e31","1.03239118471","0.01","0.57","0.042858","0.9","1e-06","-64.6842124338777","-62.9885254802937"
"ID277","5e0f26b63ccda26295505f0d","4.69117278543542","0.29","0.85","0.3","0.999999","1e-06","-41.2776306236503","-38.1917271260703"
"ID278","5e0f5f8658a5c768bf461df8","4.69117278543542","0.15","0.15","0.3","0.985713428571429","1e-06","-44.0794271546769","-41.8891265825351"
"ID279","5e1339cd11d87998afeb8825","4.69117278543542","0.43","0.85","0.3","0.9","1e-06","-40.5415934772163","-38.463955803608"
"ID280","5e13a1381e2e589db94cd20b","2.20071021028099","0.29","0.71","0.042858","0.9","1e-06","-32.8502554789938","-31.825651648313"
"ID281","5e14c7c3cbfadc000d032ddf","10","0.29","0.57","0.3","0.928571142857143","1e-06","-65.0756472453832","-59.4084233828463"
"ID282","5e15da8a805a30bcd2ed796d","0.484312542963499","0.01","0.99","0.128572","0.9","1e-06","-35.7467838514787","-34.1620611686954"
"ID283","5e185c397eeb87000d989683","0.227199382119539","0.01","0.99","0.3","0.9","1e-06","-13.3306501982027","-11.9450953338426"
"ID284","5e18c4dd21c2a7000c60f8cf","4.69117278543542","0.43","0.01","0.3","0.942856714285714","1e-06","-47.4950919749141","-45.1105872678726"
"ID285","5e18ca0eba65e719f09679ba","10","0.29","0.85","0.3","0.9","1e-06","-61.0166409562263","-55.3145837011775"
"ID286","5e1ceadb86880807648d5ec0","1.03239118471","0.01","0.43","0.3","0.9","1e-06","-57.6068656547245","-56.319433382015"
"ID287","5e21d5235f39764b9b58af17","2.20071021028099","0.43","0.85","1e-06","0.985713428571429","1e-06","-38.6259884080285","-34.5800171856755"
"ID288","5e222f8048ea75061f1eb5c7","2.20071021028099","0.57","0.01","1e-06","0.985713428571429","1e-06","-28.4392422835133","-23.8558617482735"
"ID289","5e26e486fcf95e90fcc7c175","1.03239118471","0.01","0.71","0.3","0.971427857142857","1e-06","-47.3778631057297","-45.9553666928384"
"ID290","5e2c2d3a8800e72590334bdb","4.69117278543542","0.43","0.15","0.3","0.9","1e-06","-42.1275742937731","-40.0499366201648"
"ID291","5e2c96a6ec357b2b16b15d31","1.03239118471","0.01","0.85","0.3","0.9","1e-06","-48.6763214151733","-47.3235341498702"
"ID292","5e3012c68dc3120111433304","0.05","0.01","0.71","0.3","0.9","1e-06","-2.99774173874934","-1.84458866971242"
"ID293","5e30492697a58001749fce6b","2.20071021028099","0.29","0.15","1e-06","0.985713428571429","1e-06","-37.9400966922208","-34.0266162408245"
"ID294","5e317e93287816155e5ac60d","1.03239118471","0.01","0.71","0.3","0.9","1e-06","-47.1575564881122","-45.8526966477526"
"ID295","5e32c95c87b8ef28e5aff6ea","1.03239118471","0.01","0.43","0.3","0.985713428571429","1e-06","-46.8377161377223","-45.3647959407913"
"ID296","5e32d8909af66c000b4d8a82","0.484312542963499","0.01","0.85","0.128572","0.985713428571429","1e-06","-25.5244339032676","-24.0097814570085"
"ID297","5e33190a5a41122e93c40989","2.20071021028099","0.01","0.71","0.085715","0.985713428571429","1e-06","-66.3280684441954","-64.0948202570147"
"ID298","5e3326095a41122f66244612","1.03239118471","0.01","0.43","0.085715","0.971427857142857","1e-06","-53.3154908446949","-51.6639988416541"
"ID299","5e34a2c2f1319b4763f82289","4.69117278543542","0.15","0.85","0.042858","0.971427857142857","1e-06","-54.0377479351717","-51.5070440338452"
"ID300","5e360848a42bce5c5fce0b89","0.227199382119539","0.01","0.01","1e-06","0.985713428571429","1e-06","-54.1736386359285","-49.5388798949218"
"ID301","5e3aa9e1764672000d62723d","0.227199382119539","0.01","0.99","0.171429","0.9","1e-06","-16.4082844232616","-14.9249817857154"
"ID302","5e3b07fddc4a3431fbcc6235","2.20071021028099","0.57","0.01","1e-06","0.985713428571429","1e-06","-31.0474589445934","-26.4640784093537"
"ID303","5e3b0defeab8663234a735c0","1.03239118471","0.29","0.99","0.042858","0.9","1e-06","-18.6209750307617","-17.7893628791917"
"ID304","5e3c595d955ce604ac669fcb","0.484312542963499","0.01","0.99","0.128572","0.9","1e-06","-26.7839495640249","-25.1992268812416"
"ID305","5e43e3fdb58b932646448d07","0.484312542963499","0.01","0.99","0.085715","0.9","1e-06","-36.2737695295833","-34.5996838154075"
"ID306","5e443478b58b932c06d95bbf","1.03239118471","0.15","0.85","1e-06","0.9","1e-06","-30.4766475499753","-27.1854665423319"
"ID307","5e44375e6294c22ba48ef3b7","0.106583155826692","0.43","0.29","0.171429","0.999999","1e-06","-19.8420368168151","-18.5530043084771"
"ID308","5e4503cbc031dd370fd4aae3","2.20071021028099","0.15","0.99","0.257143","0.999999","1e-06","-27.3901486581615","-25.2462098584416"
"ID309","5e4554f745ab32032eb5205b","0.484312542963499","0.01","0.99","0.214286","0.985713428571429","1e-06","-44.7793844263569","-43.1109943508081"
"ID310","5e45c6a821fc4a089b895774","0.484312542963499","0.01","0.99","0.3","0.985713428571429","1e-06","-39.9135409676432","-38.3003904870453"
"ID311","5e4721a7eab94f1f27d57fe0","2.20071021028099","0.29","0.43","0.128572","0.9","1e-06","-21.8133947237476","-21.0574130151843"
"ID312","5e47ad846c3d4425c60ccbe5","1.03239118471","0.01","0.85","0.3","0.985713428571429","1e-06","-40.5380288406949","-38.9997536511703"
"ID313","5e4c1b96d4ca7604f95231e0","1.03239118471","0.01","0.71","0.3","0.9","1e-06","-42.4300487217876","-41.125188881428"
"ID314","5e4feb8037713502e9ed364b","2.20071021028099","0.15","0.99","0.085715","0.9","1e-06","-43.2504543305411","-42.0245306919773"
"ID315","5e5024d8b0c66e06d4d4c5d8","0.227199382119539","0.01","0.85","0.3","0.985713428571429","1e-06","-17.9224755432654","-16.6069909154295"
"ID316","5e505e8297da520a2f046a09","1.03239118471","0.15","0.99","0.042858","0.985713428571429","1e-06","-24.7394582911592","-23.662692470099"
"ID317","5e510d0760dd0913e45370dc","1.03239118471","0.01","0.71","0.085715","0.985713428571429","1e-06","-52.0247182020478","-50.2879472796672"
"ID318","5e516283779c71000b8e4493","0.106583155826692","0.01","0.01","0.042858","0.957142285714286","1e-06","-14.5717484702918","-12.6784101559919"
"ID319","5e54041653ecf1405f8b228c","0.484312542963499","0.01","0.15","0.042858","0.9","1e-06","-44.5430332236147","-42.9626741471096"
"ID320","5e58333d4b439f04b1069026","1.03239118471","0.43","0.99","1e-06","0.9","1e-06","-25.607697288615","-21.9881330945378"
"ID321","5e59a78652cf771b84dc6da7","2.20071021028099","0.29","0.85","0.214286","0.9","1e-06","-27.9608306167699","-27.2413144470693"
"ID322","5e5a5cff514eb6000d5c5354","2.20071021028099","0.29","0.99","1e-06","0.985713428571429","1e-06","-36.2986912245864","-32.1296526124442"
"ID323","5e5ad8d315b8d42db10b84ce","1.03239118471","0.01","0.85","0.085715","0.9","1e-06","-53.5809641755553","-51.9817537524527"
"ID324","5e5bb20d6551fe38c99ede03","2.20071021028099","0.15","0.85","0.042858","0.985713428571429","1e-06","-32.3290417806688","-31.0113568555544"
"ID325","5e5fc346cf3e300453d01cde","0.484312542963499","0.01","0.71","0.042858","0.9","1e-06","-42.2040395295529","-40.6716078779914"
"ID326","5e662ebd5c28e1000c543cab","0.106583155826692","0.01","0.99","0.171429","0.957142285714286","1e-06","-8.59978237701164","-7.01695097040013"
"ID327","5e6684fbad227705baafcd27","2.20071021028099","0.15","0.85","0.214286","0.971427857142857","1e-06","-28.5064701368516","-27.6096516493506"
"ID328","5e67d165cbb37e037909c20f","4.69117278543542","0.15","0.85","0.042858","0.9","1e-06","-58.4153438783542","-56.0022765495595"
"ID329","5e68e37d1f156a187d75e7b8","0.106583155826692","0.01","0.85","1e-06","0.9","1e-06","-42.3219450191936","-38.1072763172047"
"ID330","5e6a53649dae0e000cbe6857","0.227199382119539","0.01","0.99","0.3","0.9","1e-06","-20.8352527287776","-19.4496978644174"
"ID331","5e6e37cf6c47283eaa39ceeb","1.03239118471","0.01","0.01","0.085715","0.999999","1e-06","-51.7885018933635","-48.7929767145867"
"ID332","5e6e5193add3930009257bb0","0.484312542963499","0.01","0.57","0.171429","0.9","1e-06","-25.9810159684192","-24.7765187921961"
"ID333","5e6ec0b3b0939647aa5cfd10","1.03239118471","0.01","0.29","0.085715","0.985713428571429","1e-06","-59.4347038730253","-57.6979329506447"
"ID334","5e70af30559b240008daeae3","2.20071021028099","0.01","0.57","0.3","0.971427857142857","1e-06","-63.7653380737047","-61.8637919636633"
"ID335","5e70dca90e26b505a29430ba","2.20071021028099","0.01","0.29","0.042858","0.9","1e-06","-68.0096301478796","-65.8000383618456"
"ID336","5e7119565b050e0255fc4577","2.20071021028099","0.01","0.29","0.128572","0.9","1e-06","-65.8240951562965","-63.8656979247299"
"ID337","5e713a14dcb6a904c303ade8","2.20071021028099","0.01","0.71","0.042858","0.9","1e-06","-68.2729507128018","-66.0633589267677"
"ID338","5e722d54811ec3046b5defbd","2.20071021028099","0.01","0.15","0.3","0.985713428571429","1e-06","-63.4692548142368","-61.4345023599122"
"ID339","5e7257649b289e07c047155f","4.69117278543542","0.29","0.43","0.3","0.9","1e-06","-46.7264346353207","-44.8466427252625"
"ID340","5e7412a64f333138fb44c599","0.05","0.01","0.99","0.3","0.9","1e-06","-4.03292736761186","-2.57628871288562"
"ID341","5e7772003da1362dc44fdea9","0.05","0.01","0.71","1e-06","0.985713428571429","1e-06","-14.0654339680145","-9.66307702233103"
"ID342","5e77733a2e31442cbf638265","0.05","0.01","0.29","1e-06","0.9","1e-06","-25.910473869399","-21.6936048479371"
"ID343","5e7921fcbd76c94d6b4fac57","0.484312542963499","0.01","0.85","0.085715","0.9","1e-06","-41.6216758327239","-40.2031482792938"
"ID344","5e7c7bf3ca18002bd9cf6eca","0.227199382119539","0.01","0.99","0.171429","0.9","1e-06","-17.8345367315001","-16.3512340939538"
"ID345","5e7c94cc23469b0172ccdb3f","2.20071021028099","0.01","0.85","0.3","0.9","1e-06","-67.4459363025872","-65.5966717724841"
